5.0E-4,411.3
0.001,124.5
0.0015,111.3
0.002,79.3
0.0025,95.7
0.003,77.9
0.0035,89.5
0.004,80.4
0.0045,75.6
0.005,74.2
0.0055,79.9
0.006,74.4
0.0065,76.9
0.007,74.2
0.0075,75.8
0.008,79.5
0.0085,75.6
0.009,76.4
0.0095,76.0
0.01,75.8
0.0105,76.0
0.011,78.3
0.0115,75.4
0.012,77.1
0.0125,74.0
0.013,76.3
0.0135,76.7
0.014,75.9
0.0145,71.8
0.015,76.2
0.0155,74.3
0.016,85.1
0.0165,83.0
0.017,82.0
0.0175,84.7
0.018,83.6
0.0185,85.3
0.019,85.5
0.0195,85.4
0.02,80.1
