6.25E-5,22211.8
1.25E-4,10137.7
1.875E-4,9357.3
2.5E-4,8020.6
3.125E-4,7892.2
3.75E-4,7825.4
4.375E-4,7797.5
5.0E-4,7069.9
5.625E-4,7123.6
6.25E-4,7267.8
